api_gap:cuKernelGetFunction,api_gap:cuLaunchKernel,api_gap:cudaEventCreateWithFlags,api_gap:cudaEventRecord,api_gap:cudaEventSynchronize,api_gap:cudaLaunchKernel,api_gap:cudaLaunchKernelExC,api_gap:cudaMalloc,api_gap:cudaMemcpyAsync,api_gap:cudaMemsetAsync,api_gap:cudaStreamIsCapturing,api_gap:cudaStreamSynchronize,completion_boundary,completion_monotonic_ns,copy_in_gap_ms,decode_ms,gap_outside_cuda_api_ms,gap_outside_module_ms,gap_without_copy_ms,host_module_gap:backbone,host_module_gap:bbox_head,host_module_gap:data_preprocessor,host_module_gap:decoder,host_module_gap:encoder,host_module_gap:neck,host_module_gap:positional_encoding,host_module_wall:backbone,host_module_wall:bbox_head,host_module_wall:data_preprocessor,host_module_wall:decoder,host_module_wall:encoder,host_module_wall:neck,host_module_wall:positional_encoding,inference_end_ns,inference_start_ns,input_id,latency_ms,model_id,mps_enabled,nonkernel_ms,preprocess_ms,run_id,scene_id,source_frame_id
0.0,0.000544,0.002159,0.003135,0.001795,1.400617,0.0,,0.404135,0.109076,,0.546109,NVTX inference includes CUDA event synchronization,3125415510575679,0.329956,3.452276,6.055894,1.5149050000000006,8.193508000000001,0.096472,1.282392,0.77412,3.751382,1.096737,0.002912,0.004544,3.559115,1.741727,0.848809,10.63556,26.883476,0.338839,1.342362,10901287768,10837805814,44,63.481954,dino,True,8.523464,1.687775,i2-i31-0770,scene-0770,scene-0770:image:44
0.000405,0.000544,0.002311,0.002449,0.001884,1.371979,0.000647,,0.389109,0.097513,,0.544972,NVTX inference includes CUDA event synchronization,3125415580684180,0.311491,3.417374,5.8598230000000004,1.4682340000000007,7.960145000000001,0.105104,1.239609,0.749406,3.559962,1.140649,0.00288,0.005792,3.642788,1.694847,0.823487,10.237462,26.781903,0.371801,1.391268,10971396123,10908415601,45,62.980522,dino,True,8.271636,1.642353,i2-i31-0770,scene-0770,scene-0770:image:45
0.000128,0.0,0.002093,0.002547,0.002115,1.422305,0.0,,0.409051,0.105392,,0.546046,NVTX inference includes CUDA event synchronization,3125415666619248,0.323653,3.433433,6.437296,1.5443639999999998,8.60332,0.094624,1.352313,0.816092,3.966035,1.144431,0.002176,0.006938,3.60327,1.811456,0.887773,10.778952,26.753793,0.370514,1.343782,11057331214,10994065670,46,63.265544,dino,True,8.926973,1.723615,i2-i31-0770,scene-0770,scene-0770:image:46
0.001005,0.000855,0.002617,0.002772,0.002209,1.428077,0.0,,0.402885,0.103763,,0.570608,NVTX inference includes CUDA event synchronization,3125415738053799,0.325828,3.468026,6.076096999999999,1.5318939999999994,8.26506,0.095385,1.332517,0.772199,3.635007,1.214414,0.001824,0.007648,3.689531,1.784553,0.848871,10.407599,27.110899,0.365002,1.413451,11128765346,11064836833,47,63.928513,dino,True,8.590888,1.702478,i2-i31-0770,scene-0770,scene-0770:image:47
0.0,0.0,0.002753,0.002691,0.00193,1.399114,0.00048,,0.424913,0.106285,,0.532176,NVTX inference includes CUDA event synchronization,3125415866603048,0.327941,9.626723,6.105580999999999,1.4999709999999995,8.247982,0.105291,1.238476,0.907922,3.67625,1.141677,0.001088,0.005248,3.773474,1.699791,0.978611,10.281476,26.792977,0.376081,1.411904,11257314553,11194656058,48,62.658495,dino,True,8.575923,2.449495,i2-i31-0770,scene-0770,scene-0770:image:48
0.0,0.0,0.002232,0.002527,0.001901,1.490325,0.0,,0.392758,0.102709,,0.567466,NVTX inference includes CUDA event synchronization,3125415937305820,0.320482,3.353017,6.346266,1.5188759999999997,8.585702,0.094101,1.35558,0.795093,3.959193,1.173709,0.00224,0.007392,3.648891,1.802208,0.868022,10.604474,26.786352,0.367436,1.377357,11328018406,11264536012,49,63.482394,dino,True,8.906184,1.691283,i2-i31-0770,scene-0770,scene-0770:image:49
0.0,0.0,0.003239,0.002611,0.002577,1.408315,0.0,,0.380532,0.102314,,0.550901,NVTX inference includes CUDA event synchronization,3125416007761349,0.318628,3.45805,6.119725999999999,1.5039429999999996,8.251586999999999,0.101679,1.290276,0.769363,3.797516,1.099982,0.000608,0.006848,3.711153,1.748233,0.842164,10.643761,26.799056,0.361365,1.393821,11398473640,11335181007,50,63.292633,dino,True,8.570215,1.499505,i2-i31-0770,scene-0770,scene-0770:image:50
0.0,0.000337,0.002151,0.002536,0.001926,1.423412,0.0,,0.347043,0.106492,,0.568931,NVTX inference includes CUDA event synchronization,3125416077699606,0.285575,3.413867,5.975916,1.4689699999999997,8.143169,0.114049,1.262429,0.731507,3.753022,1.090351,0.001664,0.006752,3.666049,1.708512,0.804115,10.318517,26.634919,0.370965,1.394605,11468411363,11405529175,51,62.882188,dino,True,8.428744,1.500207,i2-i31-0770,scene-0770,scene-0770:image:51
0.0,0.0,0.00286,0.002423,0.001904,1.392659,0.0,,0.437849,0.105124,,0.52686,NVTX inference includes CUDA event synchronization,3125416166707730,0.346531,3.643217,6.022533,1.4851210000000004,8.145681,0.102097,1.241985,0.856035,3.678896,1.120622,0.000512,0.006944,3.65056,1.703527,0.926468,10.577362,26.75534,0.347356,1.366388,11557419271,11494530314,52,62.888957,dino,True,8.492212,1.735187,i2-i31-0770,scene-0770,scene-0770:image:52
0.0,0.000154,0.002811,0.002571,0.001969,1.418902,0.0,,0.411712,0.102525,,0.567096,NVTX inference includes CUDA event synchronization,3125416237750169,0.334052,3.406671,6.174771,1.5151829999999995,8.348459,0.096845,1.403731,0.748096,3.698545,1.210479,0.002944,0.006688,3.574267,1.852315,0.826593,10.349036,26.991025,0.343958,1.334452,11628461707,11564563907,53,63.8978,dino,True,8.682511,1.645593,i2-i31-0770,scene-0770,scene-0770:image:53
0.0,0.00048,0.002087,0.002574,0.001912,1.483845,0.0,,0.453311,0.102425,,0.539666,NVTX inference includes CUDA event synchronization,3125416367867174,0.330819,10.813967,6.33203,1.5820619999999996,8.587511,0.102594,1.305533,0.934235,3.82327,1.163212,0.000576,0.006848,3.853193,1.754179,1.004251,10.565656,26.777377,0.345117,1.418987,11758578610,11695505356,54,63.073254,dino,True,8.91833,2.63203,i2-i31-0770,scene-0770,scene-0770:image:54
0.0,0.000576,0.002553,0.002531,0.001994,1.416964,0.0,,0.50332,0.104214,,0.53272,NVTX inference includes CUDA event synchronization,3125416438953312,0.315651,3.498168,6.103886000000001,1.4789980000000007,8.353107,0.099029,1.315548,0.763121,3.833424,1.169614,0.001728,0.007296,3.690322,1.773568,0.837906,10.624775,27.053488,0.344922,1.397036,11829665320,11765855424,55,63.809896,dino,True,8.668758,1.683634,i2-i31-0770,scene-0770,scene-0770:image:55
0.0,0.000576,0.002085,0.002457,0.001962,1.442403,0.0,,0.444887,0.102007,,0.543932,NVTX inference includes CUDA event synchronization,3125416511069658,0.351397,3.551656,6.505054999999999,1.612429999999999,8.693966999999999,0.102188,1.277838,0.863369,3.841949,1.33863,0.00192,0.00704,3.694777,1.71874,0.938442,10.422939,27.306416,0.399204,1.373689,11901781356,11837441274,56,64.340082,dino,True,9.045364,1.636083,i2-i31-0770,scene-0770,scene-0770:image:56
0.000153,0.000512,0.002745,0.002537,0.00211,1.344448,0.0,,0.403192,0.098025,,0.540075,NVTX inference includes CUDA event synchronization,3125416580407064,0.315715,3.33965,5.640161999999999,1.4092389999999995,7.718243999999999,0.107207,1.219357,0.84928,3.366786,1.074666,0.000608,0.006816,4.37589,1.677026,0.921697,10.095506,26.7065,0.39869,1.727074,11971118391,11908492192,57,62.626199,dino,True,8.033959,1.469862,i2-i31-0770,scene-0770,scene-0770:image:57
0.0,0.0,0.002759,0.002505,0.001817,1.370401,0.0,,0.393894,0.103987,,0.537075,NVTX inference includes CUDA event synchronization,3125416734566087,0.308132,3.338913,5.84451,1.4234669999999996,7.948816,0.106758,1.256514,0.836978,3.573634,1.051725,0.000544,0.007328,4.333951,1.705093,0.907475,10.320388,26.682087,0.406438,1.700793,12125277991,12062689348,59,62.588643,dino,True,8.256948,1.43001,i2-i31-0770,scene-0770,scene-0770:image:59
0.0,0.0,0.00233,0.002531,0.001871,1.355136,0.0,,0.447305,0.102229,,0.534932,NVTX inference includes CUDA event synchronization,3125416868534166,0.346371,11.793578,5.810786,1.4549380000000003,7.910749000000001,0.114868,1.225914,1.041953,3.317771,1.094348,0.00048,0.006848,3.951568,1.684768,1.111969,10.157872,26.661399,0.359257,1.364375,12259245748,12196618369,60,62.627379,dino,True,8.25712,3.079996,i2-i31-0770,scene-0770,scene-0770:image:60
0.0,0.0,0.002234,0.003123,0.001975,1.356165,0.0,,0.37219,0.097888,,0.565693,NVTX inference includes CUDA event synchronization,3125416938473528,0.306659,3.385206,5.73506,1.4536420000000003,7.827669,0.098206,1.24772,0.706566,3.50614,1.112974,0.0048,0.00428,3.425565,1.701262,0.784487,10.168856,26.982337,0.327463,1.296924,12329185525,12265818240,61,63.367285,dino,True,8.134328,1.244797,i2-i31-0770,scene-0770,scene-0770:image:61
0.00042,0.000576,0.00203,0.002459,0.001814,1.340227,0.0,,0.337006,0.091773,,0.550287,NVTX inference includes CUDA event synchronization,3125417007829324,0.288483,3.380735,5.603379,1.4377969999999998,7.641488,0.099244,1.210041,0.719214,3.402574,1.054061,0.002368,0.004672,3.525991,1.666238,0.794799,10.222996,26.68683,0.343339,1.318241,12398541207,12335871180,62,62.670027,dino,True,7.929971,1.319929,i2-i31-0770,scene-0770,scene-0770:image:62
0.0,0.0,0.002549,0.002498,0.001924,1.382102,0.0,,0.395544,0.098336,,0.543103,NVTX inference includes CUDA event synchronization,3125417077519466,0.309282,3.342784,5.870019,1.4433620000000005,7.9867930000000005,0.105609,1.255877,0.838452,3.606525,1.038762,0.000544,0.006944,4.426093,1.70337,0.910293,10.245262,26.678997,0.412364,1.729896,12468230982,12405259233,63,62.971749,dino,True,8.296075,1.45221,i2-i31-0770,scene-0770,scene-0770:image:63
0.0,0.000346,0.002619,0.002448,0.001978,1.36201,0.0,,0.425749,0.094003,,0.532705,NVTX inference includes CUDA event synchronization,3125417166673178,0.312579,3.911849,5.7397860000000005,1.444103000000001,7.849065,0.110524,1.200762,0.937256,3.397372,1.062219,0.001152,0.008256,4.570153,1.662013,1.007592,10.286394,26.754039,0.422187,1.792272,12557384845,12494702162,64,62.682683,dino,True,8.161644,1.581548,i2-i31-0770,scene-0770,scene-0770:image:64
0.000512,0.0,0.002272,0.002602,0.002108,1.353263,0.0,,0.389649,0.101516,,0.557416,NVTX inference includes CUDA event synchronization,3125417236341245,0.305284,3.331028,5.906591000000001,1.4237360000000008,8.010645,0.101821,1.399944,0.828694,3.48649,1.067276,0.000544,0.007424,4.346477,1.853422,0.90127,10.142751,26.726787,0.403777,1.698488,12627052860,12564111722,65,62.941138,dino,True,8.315929,1.428573,i2-i31-0770,scene-0770,scene-0770:image:65
0.0,0.000576,0.002545,0.003106,0.001829,1.446215,0.0,,0.427968,0.10659,,0.543059,NVTX inference includes CUDA event synchronization,3125417359877843,0.322725,3.624157,6.462323,1.5698020000000001,8.671486,0.110497,1.26986,0.991257,3.960271,1.086156,0.000512,0.005856,4.09163,1.688171,1.061146,10.300964,26.760252,0.369597,1.436874,12750589975,12687588001,66,63.001974,dino,True,8.994211,6.052791,i2-i31-0770,scene-0770,scene-0770:image:66
0.000576,0.0,0.002272,0.002484,0.001881,1.345241,0.0,,0.430355,0.095304,,0.53068,NVTX inference includes CUDA event synchronization,3125417429648376,0.316707,3.360633,5.611752999999999,1.4431909999999997,7.703838999999999,0.104063,1.232979,0.864499,3.295869,1.071977,0.000512,0.007456,4.398958,1.695992,0.935283,10.235735,26.719472,0.406006,1.71734,12820360337,12757731416,67,62.628921,dino,True,8.020546,1.754372,i2-i31-0770,scene-0770,scene-0770:image:67
0.0,0.0,0.002629,0.002784,0.002071,1.356364,0.000537,,0.415416,0.100151,,0.550492,NVTX inference includes CUDA event synchronization,3125417499954782,0.313827,3.418085,5.903517000000001,1.4489390000000002,8.020134,0.10735,1.234679,0.91188,3.566107,1.055693,0.001216,0.008097,4.502517,1.692829,0.984553,10.274986,26.824042,0.42091,1.735005,12890666353,12827561107,68,63.105246,dino,True,8.333961,1.724221,i2-i31-0770,scene-0770,scene-0770:image:68
0.0,0.0,0.002297,0.002643,0.001962,1.34525,0.0,,0.396516,0.097448,,0.539427,NVTX inference includes CUDA event synchronization,3125417569928836,0.304867,3.37187,5.736383,1.4428450000000002,7.817059,0.106905,1.23672,0.843382,3.442141,1.043117,0.000576,0.00624,4.361085,1.693238,0.917399,10.254232,26.716616,0.403078,1.702555,12960640315,12897770360,69,62.869955,dino,True,8.121926,1.678137,i2-i31-0770,scene-0770,scene-0770:image:69
0.0,0.000112,0.002353,0.002487,0.002276,1.422137,0.0,,0.41936,0.106448,,0.519865,NVTX inference includes CUDA event synchronization,3125417669793143,0.311044,5.858947,6.2918199999999995,1.4576729999999989,8.455813999999998,0.107544,1.361439,0.940868,3.782586,1.107724,0.001024,0.008,4.477564,1.774309,1.010821,10.173241,26.723174,0.412928,1.737498,13060505536,12997860671,70,62.644865,dino,True,8.766858,1.999762,i2-i31-0770,scene-0770,scene-0770:image:70
0.0,0.0,0.002226,0.002484,0.001878,1.386504,0.000512,,0.390687,0.104457,,0.529324,NVTX inference includes CUDA event synchronization,3125417739869350,0.304516,3.375419,5.888562,1.430861000000001,8.002118000000001,0.104652,1.247449,0.847029,3.60332,1.065099,0.00112,0.007104,4.416516,1.705791,0.917397,10.360433,26.807765,0.407663,1.74342,13130580922,13067793465,71,62.787457,dino,True,8.306634,1.703428,i2-i31-0770,scene-0770,scene-0770:image:71
0.0,0.0,0.002398,0.002553,0.001937,1.444543,0.0,,0.42038,0.102086,,0.546256,NVTX inference includes CUDA event synchronization,3125417869421769,0.300515,12.121024,6.612297,1.602265,8.831935,0.126526,1.363555,0.995202,3.829656,1.207789,0.00048,0.006977,3.949123,1.824776,1.065506,10.692392,26.856634,0.375801,1.437153,13260134026,13196550325,72,63.583701,dino,True,9.13245,2.625782,i2-i31-0770,scene-0770,scene-0770:image:72
0.0,0.0,0.003162,0.002557,0.00207,1.417138,0.0,,0.369233,0.105706,,0.5422,NVTX inference includes CUDA event synchronization,3125417940302343,0.285187,3.41821,6.373901999999999,1.5164900000000001,8.530781,0.118918,1.338647,0.751362,3.884936,1.198863,0.000576,0.006176,3.737104,1.798105,0.825443,10.623327,26.940082,0.354104,1.405308,13331013930,13267347856,73,63.666074,dino,True,8.815968,1.524827,i2-i31-0770,scene-0770,scene-0770:image:73
0.0,0.000576,0.002969,0.002586,0.001888,1.393576,0.0,,0.349476,0.10109,,0.561946,NVTX inference includes CUDA event synchronization,3125418010766417,0.283459,3.416024,6.028766000000001,1.5116630000000004,8.159414,0.092914,1.221491,0.70839,3.751026,1.150061,0.00512,0.002208,3.418259,1.67468,0.784263,10.559901,26.984911,0.324935,1.304374,13401478039,13338015044,74,63.462995,dino,True,8.442873,1.460373,i2-i31-0770,scene-0770,scene-0770:image:74
0.0,0.0,0.002812,0.002608,0.001911,1.399136,0.0,,0.407733,0.097369,,0.532632,NVTX inference includes CUDA event synchronization,3125418083656229,0.30842,3.401783,6.017346,1.4935549999999997,8.153127,0.098991,1.225262,0.822754,3.710314,1.104878,0.000576,0.005217,3.780927,1.680785,0.895042,10.441543,26.809371,0.358862,1.351283,13474368243,13411284829,75,63.083414,dino,True,8.461547,4.3581,i2-i31-0770,scene-0770,scene-0770:image:75
0.00037,0.000576,0.002984,0.002546,0.001963,1.359894,0.0,,0.387771,0.097345,,0.540455,NVTX inference includes CUDA event synchronization,3125418165876829,0.3081,3.440713,5.963117,1.513579,8.048921,0.097149,1.22823,0.820432,3.56307,1.127982,0.000723,0.005856,3.648612,1.690478,0.892208,10.451448,26.766222,0.360729,1.418957,13556588340,13493815553,76,62.772787,dino,True,8.357021,1.571727,i2-i31-0770,scene-0770,scene-0770:image:76
0.0,0.00112,0.00241,0.003053,0.002047,1.484918,0.0,,0.359705,0.120693,,0.569818,NVTX inference includes CUDA event synchronization,3125418236451783,0.283557,3.350514,6.595378,1.5174969999999997,8.855585,0.097774,1.378073,0.714163,4.086404,1.335631,0.002752,0.006848,3.580663,1.829535,0.787348,10.719198,27.009744,0.381608,1.353809,13627164424,13563403248,77,63.761176,dino,True,9.139142,1.486234,i2-i31-0770,scene-0770,scene-0770:image:77
0.000266,0.0,0.003229,0.00269,0.002044,1.447222,0.0,,0.424779,0.101593,,0.539626,NVTX inference includes CUDA event synchronization,3125418354284180,0.308034,3.836445,6.280142,1.4965229999999998,8.493557000000001,0.101531,1.320888,0.889456,3.801884,1.184333,0.000576,0.0064,3.879046,1.761822,0.959985,10.416871,26.864614,0.391859,1.450976,13744995920,13681939143,78,63.056777,dino,True,8.801591,1.817271,i2-i31-0770,scene-0770,scene-0770:image:78
0.0,0.000326,0.002511,0.003072,0.001963,1.437998,4e-06,,0.426853,0.103416,,0.537867,NVTX inference includes CUDA event synchronization,3125418425442158,0.334819,3.440522,6.255028,1.5527120000000005,8.434219,0.094164,1.307005,0.815865,3.842321,1.146827,0.002752,0.007392,3.636635,1.76685,0.889529,10.712256,26.804852,0.338841,1.432051,13816154519,13752570319,79,63.5842,dino,True,8.769038,1.897775,i2-i31-0770,scene-0770,scene-0770:image:79
0.0,0.0,0.002488,0.002813,0.00191,1.500362,0.0,,0.459429,0.113286,,0.577891,NVTX inference includes CUDA event synchronization,3125418496355530,0.343939,3.389687,6.648154,1.5319260000000003,8.962394,0.09533,1.408691,0.865671,4.253021,1.142606,0.002336,0.006752,3.592393,1.824855,0.938056,10.66138,26.795868,0.344537,1.350369,13887068168,13823440610,80,63.627558,dino,True,9.306333,1.664867,i2-i31-0770,scene-0770,scene-0770:image:80
0.0,0.0,0.002232,0.002471,0.001962,1.373575,0.0,,0.405595,0.098517,,0.948656,NVTX inference includes CUDA event synchronization,3125418567743551,0.314243,3.532685,6.019686,1.8658139999999994,8.538451,0.104026,1.229341,0.952,3.581019,1.114094,0.000544,0.005856,3.714537,1.690882,1.018144,10.477229,26.712281,0.355319,1.325129,13958455518,13894748494,81,63.707024,dino,True,8.852694,1.714846,i2-i31-0770,scene-0770,scene-0770:image:81
0.0,0.0,0.002485,0.002695,0.00198,1.438014,1.6e-05,,0.40117,0.107943,,0.569767,NVTX inference includes CUDA event synchronization,3125418667037213,0.30919,3.51395,6.536206999999999,1.5629669999999996,8.751087,0.09899,1.346266,0.858083,4.020068,1.166703,0.001088,0.006112,3.741331,1.810623,0.930084,10.701332,26.90048,0.361279,1.409845,14057750266,13994218993,82,63.531273,dino,True,9.060277,1.70575,i2-i31-0770,scene-0770,scene-0770:image:82
0.0,0.000512,0.002402,0.00259,0.00198,1.429598,0.0,,0.39365,0.106176,,0.552281,NVTX inference includes CUDA event synchronization,3125418738334414,0.308034,3.518864,6.260003000000001,1.499848000000001,8.441158000000001,0.105756,1.271278,0.847042,3.790116,1.227856,0.000512,0.006784,3.737602,1.722517,0.919651,10.442051,27.002309,0.353301,1.471426,14129046193,14065494216,83,63.551977,dino,True,8.749192,1.7522,i2-i31-0770,scene-0770,scene-0770:image:83
0.0,0.000544,0.002634,0.00252,0.001964,1.429312,0.0,,0.45243,0.103233,,0.532004,NVTX inference includes CUDA event synchronization,3125418853360965,0.361414,3.414641,6.307182,1.5300599999999998,8.470409,0.115239,1.360322,0.98077,3.752428,1.084492,0.0016,0.006912,4.576826,1.798917,1.050946,10.370669,26.814128,0.428595,1.782312,14244073652,14181057456,84,63.016196,dino,True,8.831823,1.833758,i2-i31-0770,scene-0770,scene-0770:image:84
0.0,0.000576,0.002051,0.003163,0.002655,1.425569,0.00064,,0.430967,0.101356,,0.55427,NVTX inference includes CUDA event synchronization,3125418924217371,0.32522,3.432264,6.357221,1.5384989999999998,8.553248,0.108668,1.311803,0.902332,3.874081,1.133997,0.001184,0.007904,4.476809,1.73245,0.974365,10.360399,26.759061,0.426026,1.763794,14314929134,14251787759,85,63.141375,dino,True,8.878468,1.720148,i2-i31-0770,scene-0770,scene-0770:image:85
0.0,0.000544,0.002747,0.002828,0.002104,1.416169,0.000576,,0.430318,0.100866,,0.518633,NVTX inference includes CUDA event synchronization,3125418994751041,0.312418,3.341636,6.409795,1.5598619999999999,8.572162,0.106684,1.307672,0.877434,3.917045,1.106539,0.001088,0.008256,4.52443,1.755581,0.949243,10.584176,26.961226,0.434189,1.773388,14385463395,14322139359,86,63.324036,dino,True,8.88458,1.701564,i2-i31-0770,scene-0770,scene-0770:image:86
0.0,0.000544,0.002093,0.003048,0.002066,1.362085,0.0,,0.503129,0.097862,,0.537378,NVTX inference includes CUDA event synchronization,3125419068843177,0.365316,5.159925,5.8963540000000005,1.515715000000001,8.039243,0.1145,1.244889,1.044356,3.350046,1.122189,0.003488,0.009376,4.708723,1.705727,1.117636,10.216227,26.741009,0.457163,1.856453,14459555698,14396450986,87,63.104712,dino,True,8.404559,1.909754,i2-i31-0770,scene-0770,scene-0770:image:87
0.0,0.0,0.002502,0.002555,0.002356,1.423475,0.0,,0.549048,0.094226,,0.528258,NVTX inference includes CUDA event synchronization,3125419171368049,0.382404,6.545318,6.225560999999999,1.5150469999999991,8.445577,0.138713,1.265051,1.160268,3.451351,1.287471,0.001088,0.008992,5.300651,1.713472,1.230828,10.203887,26.956362,0.52484,2.015044,14562079558,14498843390,88,63.236168,dino,True,8.827981,2.16319,i2-i31-0770,scene-0770,scene-0770:image:88
0.0,0.000477,0.002234,0.002612,0.001864,1.366047,0.0,,0.462332,0.097583,,0.592816,NVTX inference includes CUDA event synchronization,3125419242917474,0.347747,3.388681,5.922822,1.4795869999999995,8.10104,0.12249,1.320364,1.06561,3.362707,1.089869,0.003552,0.004608,4.659092,1.785394,1.134635,10.223922,26.774707,0.443024,1.832917,14633629363,14569375349,89,64.254014,dino,True,8.448787,1.800575,i2-i31-0770,scene-0770,scene-0770:image:89
